server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/tangible/ground_spawning/area_spawner.iff	0	1892.48	94.1177	1835.16	0.377898	0	0.925847	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|2.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s02wander|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1907.92	94.1177	1821.83	0.422895	0	0.906179	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|25.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_elite|$|
object/tangible/ground_spawning/area_spawner.iff	0	1881.04	94.1177	1831.86	0.816782	0	-0.576946	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1884.72	94.1177	1843.71	-0.562774	0	0.826611	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1896.86	94.1177	1847.56	0.5575	0	0.830177	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1949.79	94.1177	1807.77	0.816125	0	0.577876	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3608.000000|fltMinSpawnTime|2|3607.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_scientist_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1935.76	96.5791	1756.54	-0.0108907	0	0.999941	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|36007.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|2.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_elite|$|
object/tangible/ground_spawning/area_spawner.iff	0	1963.33	92.9412	1763.97	-0.139775	0	0.990183	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|36007.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|2.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_elite|$|
object/tangible/ground_spawning/area_spawner.iff	0	1880.75	92.9412	1770.45	0.0191287	0	0.999817	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|300.000000|fltMinSpawnTime|2|10.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_slave|$|
object/tangible/ground_spawning/area_spawner.iff	0	1952.09	94.1177	1858.73	0.00441027	0	0.99999	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|registerWithController|0|1|strName|4|thug|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_slave|$|
object/tangible/ground_spawning/area_spawner.iff	0	1972.21	98.1277	1832.68	0.702473	0	0.71171	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s01|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/patrol_spawner.iff	0	1943.02	94.1177	1822.21	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|heroic_bs_base_s01wander|strPatrolPointNames|5|heroic_bs_base_s01wander_90023284_1:heroic_bs_base_s01wander_90023284_2:heroic_bs_base_s01wander_90023284_3:heroic_bs_base_s01wander_90023284_4:heroic_bs_base_s01wander_90023284_5:heroic_bs_base_s01wander_90023284_6:heroic_bs_base_s01wander_90023284_7:heroic_bs_base_s01wander_90023284_8:heroic_bs_base_s01wander_90023284_9:heroic_bs_base_s01wander_90023284_10:heroic_bs_base_s01wander_90023284_11:|strSpawnerType|4|patrol|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1943	94.1177	1802.07	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_1|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1942.78	94.1177	1785.86	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_2|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1942.66	94.1177	1777	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_3|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1932.02	94.1177	1777.09	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_4|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1921.68	94.1177	1775.8	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_5|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1917.7	94.1177	1781.21	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_6|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1917.43	94.1177	1792.57	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_7|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1917.66	94.1177	1806.07	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_8|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1917.78	94.1177	1823.47	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_9|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1921.17	94.1177	1828.97	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_10|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	0	1937.7	94.1177	1825.77	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|heroic_bs_base_s01wander_90023284_11|registerWithController|0|1|$|
object/tangible/ground_spawning/area_spawner.iff	0	1892.48	94.1177	1835.16	0.377898	0	0.925847	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|2.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s02wander|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1907.92	94.1177	1821.83	0.422895	0	0.906179	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|25.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_elite|$|
object/tangible/ground_spawning/area_spawner.iff	0	1881.04	94.1177	1831.86	0.816782	0	-0.576946	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1884.72	94.1177	1843.71	-0.562774	0	0.826611	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1896.86	94.1177	1847.56	0.5575	0	0.830177	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1949.79	94.1177	1807.77	0.816124	0	0.577877	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3608.000000|fltMinSpawnTime|2|3607.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_scientist_normal|$|
object/tangible/ground_spawning/area_spawner.iff	0	1935.76	96.5791	1756.54	-0.0108907	0	0.999941	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|36007.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|2.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_elite|$|
object/tangible/ground_spawning/area_spawner.iff	0	1963.33	92.9412	1763.97	-0.139775	0	0.990183	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|36007.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|2.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_elite|$|
object/tangible/ground_spawning/area_spawner.iff	0	1880.75	92.9412	1770.45	0.0191287	0	0.999817	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|300.000000|fltMinSpawnTime|2|10.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|registerWithController|0|1|strName|4|heroic_bs_base_s03|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_slave|$|
object/tangible/ground_spawning/area_spawner.iff	0	1952.09	94.1177	1858.73	0.00441027	0	0.99999	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|registerWithController|0|1|strName|4|thug|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_slave|$|
object/building/military/outpost_shed.iff	0	1958.7	1.15461e-07	1788.68	0.707107	0	-0.707107	0		portalProperty.crc|0|1376564094|$|
object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
object/building/general/bunker_rebel_deep_chasm.iff	0	1892.7	-8.95546e-07	1786.68	1	0	0	0		portalProperty.crc|0|-602248319|$|
object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
object/tangible/ground_spawning/area_spawner.iff	8	21.9839	-7	16.9409	0.0142633	0	0.999898	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|registerWithController|0|1|strName|4|dungeon_spawner_s03_normals|strSpawnerType|4|area|strSpawns|4|heroic_black_sun_normal|$|
object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
object/tangible/ground_spawning/patrol_spawner.iff	10	3.04443	-6.99669	4.36133	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|3706.000000|fltMinSpawnTime|2|3607.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|dungeon_spawner_s02_circle|strPatrolPointNames|5|dungeon_spawner_s02_circle_106006489_1:dungeon_spawner_s02_circle_106006489_2:dungeon_spawner_s02_circle_106006489_3:dungeon_spawner_s02_circle_106006489_4:dungeon_spawner_s02_circle_106006489_5:dungeon_spawner_s02_circle_106006489_6:dungeon_spawner_s02_circle_106006489_7:dungeon_spawner_s02_circle_106006489_8:|strSpawnerType|4|patrol|strSpawns|4|heroic_black_sun_elite|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	5.79785	-6.99693	0.689941	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|dungeon_spawner_s02_circle_106006489_1|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	5.08838	-6.99669	-2.6665	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|dungeon_spawner_s02_circle_106006489_2|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	2.69873	-6.99587	-5.19824	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|dungeon_spawner_s02_circle_106006489_3|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-2.86059	-6.99452	-4.69579	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|dungeon_spawner_s02_circle_106006489_4|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-5.34167	-6.99452	-1.77446	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|dungeon_spawner_s02_circle_106006489_5|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-4.77148	-6.99452	2.07373	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|dungeon_spawner_s02_circle_106006489_6|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-0.979417	-6.99452	5.42968	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|dungeon_spawner_s02_circle_106006489_7|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	1.58241	-6.99458	5.08276	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|dungeon_spawner_s02_circle_106006489_8|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_spawner.iff	10	5.69851	-55	0.0540303	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|3608.000000|fltMinSpawnTime|2|3607.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|round_s02|strPatrolPointNames|5|round_s02_106006971_1:round_s02_106006971_2:round_s02_106006971_3:round_s02_106006971_4:round_s02_106006971_5:round_s02_106006971_6:round_s02_106006971_7:round_s02_106006971_8:round_s02_106006971_9:round_s02_106006971_10:round_s02_106006971_11:round_s02_106006971_12:round_s02_106006971_13:|strSpawnerType|4|patrol|strSpawns|4|heroic_black_sun_elite|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	3.25815	-55	-4.35796	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_1|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	0.254679	-55	-5.46063	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_2|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-4.06494	-55	-3.93213	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_3|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-5.0601	-55	-1.97584	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_4|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-5.25192	-55	0.244028	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_5|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-4.57422	-55	2.854	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_6|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-1.65536	-55	5.21389	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_7|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	0.679851	-55	5.76488	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_8|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	0.343262	-55	8.51465	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_9|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	0.375	-55	12.4072	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_10|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-0.264648	-55	5.28174	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_11|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	2.50385	-55	4.73799	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_12|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	4.97956	-55	1.6243	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|round_s02_106006971_13|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	-12.2748	-55	-0.182238	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|mad_scientist_patrol_106007148_5|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_spawner.iff	10	-0.463867	-31	5.64844	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|3607.000000|fltMinSpawnTime|2|3600.000000|fltRadius|2|10.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|mad_scientist_patrol12|strPatrolPointNames|5|mad_scientist_patrol12_106007717_1:mad_scientist_patrol12_106007717_2:mad_scientist_patrol12_106007717_3:mad_scientist_patrol12_106007717_4:mad_scientist_patrol12_106007717_5:mad_scientist_patrol12_106007717_6:|strSpawnerType|4|patrol|strSpawns|4|heroic_black_sun_scientist_normal|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	4.06263	-31	3.71586	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|mad_scientist_patrol12_106007717_1|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	5.20557	-31	-3.12891	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|mad_scientist_patrol12_106007717_2|registerWithController|0|1|$|
object/tangible/ground_spawning/patrol_waypoint.iff	10	1.33252	-31	-5.43799	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|mad_scientist_patrol12_106007717_3|registerWithController|0|1|$|
