server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1948	-1e-06	1798	6e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1948	-1e-06	1798	0.707111	0	0.707102	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1930	-2e-06	1798	2e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1930	5e-06	1798	0.707111	0	0.707102	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1912	4e-06	1798	6e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1912	4e-06	1798	0.707111	0	0.707102	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1894	3e-06	1798	2e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1894	4e-06	1798	0.707111	0	0.707102	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1876	3e-06	1798	6e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1876	3e-06	1798	0.707111	0	0.707102	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1858	2e-06	1798	2e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1858	4e-06	1798	0.707111	0	0.707102	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1840	3e-06	1798	6e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1840	3e-06	1798	0.707111	0	0.707102	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1822	2e-06	1798	2e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	0	1798	2e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1822	1e-06	1798	0.707114	0	0.707099	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	-1e-06	1798	0.707118	0	0.707095	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1800	-8.86236	1798	2e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1822	-9.53674e-07	1798	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	2e-06	1942	0.707117	0	-0.707096	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	2e-06	1922	0.707116	0	0.707097	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	-1e-06	1922	0.707119	0	-0.707094	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	-1e-06	1902	0.707118	0	0.707095	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	-1e-06	1902	0.707119	0	-0.707094	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	-1e-06	1882	0.707118	0	0.707095	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	0	1882	0.707118	0	-0.707095	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	0	1862	0.707117	0	0.707096	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	-3e-06	1862	0.70712	0	-0.707093	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	-3e-06	1842	0.707119	0	0.707094	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	-3e-06	1842	0.70712	0	-0.707093	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	-3e-06	1822	0.707119	0	0.707094	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	0	1798	0.707122	0	0.707091	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	1e-06	1818	0.707121	0	0.707092	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	0	1822	0.707121	0	0.707092	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	1e-06	1820	0.707124	0	0.707089	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1798	-9.53674e-07	1812	0.707125	0	0.707088	0		$|
object/static/structure/naboo/bridge_stairs_s01.iff	0	1923	1.01328e-06	1847	1	0	0	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1927	0	1847	1	0	0	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1927	0	1837	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1983	0	1852	5.96378e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1963	0	1852	6e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1982	1e-06	1852	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1944	1e-06	1852	6e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1963	2e-06	1852	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1926	-2.86102e-06	1852	6e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1944	-2e-06	1852	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1912	9.53674e-07	1818	-0.707102	0	0.707111	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1912	9.53674e-07	1818	4.65723e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1912	0	1834	-0.707102	0	0.707111	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1912	0	1833	5e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1927	-2.91929e-08	1852	5e-06	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1930	-9.53674e-07	1852	1	0	0	0		$|
object/static/structure/naboo/bridge_stairs_s01.iff	0	1931	-9.53674e-07	1847	7.58643e-07	0	1	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1875	0	1825	0.707109	0	0.707104	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1883	0	1825	0.707106	0	0.707107	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1875	0	1879	0.707111	0	0.707102	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1883	0	1879	0.707106	0	0.707107	0		$|
object/static/structure/naboo/arbor_corner_90_s01.iff	0	1882	0	1825	-0.707107	0	0.707107	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1884	0	1843	1	0	0	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1884	0	1835	1	0	0	0		$|
object/static/structure/naboo/arbor_short_s01.iff	0	1884	0	1846	1	0	0	0		$|
object/static/structure/naboo/arbor_short_s01.iff	0	1884	1e-06	1849	1	0	0	0		$|
object/static/structure/naboo/arbor_short_s02.iff	0	1884	0	1852	1	0	0	0		$|
object/static/structure/naboo/arbor_short_s02.iff	0	1884	1.1472e-05	1853	1	0	0	0		$|
object/static/structure/naboo/arbor_corner_90_s01.iff	0	1884	9.53674e-07	1877	-1.89661e-07	0	1	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1884	9.53674e-07	1861	0	0	1	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1884	9.53674e-07	1869	0	0	1	0		$|
object/static/structure/naboo/arbor_short_s01.iff	0	1884	9.53674e-07	1858	0	0	1	0		$|
object/static/structure/naboo/arbor_short_s01.iff	0	1884	1.90735e-06	1855	0	0	1	0		$|
object/static/structure/naboo/arbor_short_s01.iff	0	1884	-9.98378e-07	1853	0	0	1	0		$|
object/static/structure/naboo/arbor_pillar_s01.iff	0	1884	0	1850	-1.87554e-06	0	1	0		$|
object/static/structure/naboo/arbor_pillar_s01.iff	0	1867	0	1825	-0.707107	0	0.707107	0		$|
object/static/structure/naboo/arbor_pillar_s01.iff	0	1867	0	1879	-0.707107	0	0.707107	0		$|
object/static/structure/naboo/arbor_long_s01.iff	0	1875	0	1852	0.707109	0	-0.707104	0		$|
object/static/structure/naboo/arbor_pillar_s01.iff	0	1879	0	1852	-0.707107	0	0.707107	0		$|
object/static/structure/naboo/street_bridge_s02.iff	0	1864	7	1911	1	0	0	0		$|
object/static/structure/naboo/street_bridge_s02.iff	0	1832	7	1911	1	0	0	0		$|
object/static/structure/naboo/street_bridge_s02.iff	0	1848	7	1911	1	0	0	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1855	7	1911	1	0	0	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1824	7	1911	1	0	0	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1873	7	1911	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1817	2.78461e-06	1922	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1817	0	1922	0	0	1	0		$|
object/static/structure/naboo/obelisk_naboo_theed_style_1.iff	0	1880	0	1951	1	0	0	0		$|
object/static/structure/naboo/obelisk_naboo_theed_style_1.iff	0	1866	-3.94726e-09	1951	1	0	0	0		$|
object/static/structure/naboo/bridge_stairs_s01.iff	0	1821	7	1911	1	0	0	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1818	-9.6799e-07	1911	1	0	0	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1813	1.42578e-06	1911	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1837	-1.74854e-06	1922	0	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1837	0	1922	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1854	-1.74854e-06	1922	0	0	1	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1854	0	1922	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1798	-1.11934e-06	1888	0.70712	0	-0.707093	0		$|
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0	1854	0	1888	0.707122	0	-0.707091	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1817	2.78461e-06	1888	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1835	-9.16721e-07	1888	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1853	-1.15593e-06	1888	1	0	0	0		$|
object/static/structure/naboo/bridge_stairs_s03.iff	0	1809	-5.25351e-07	1911	1	0	0	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1854	0	1907	-0.707107	0	0.707107	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1854	1.33806e-07	1904	0.707105	0	0.707108	0		$|
object/static/structure/naboo/poi_nboo_tent_large.iff	0	1818	2.59277e-07	1869	1	0	0	0		$|
object/static/structure/naboo/poi_nboo_tent_large.iff	0	1819	6.29638e-07	1835	1	0	0	0		$|
object/static/structure/naboo/poi_nboo_tent_small.iff	0	1820	0	1848	-1.89661e-07	0	1	0		$|
object/building/naboo/filler_building_naboo_theed_style_4.iff	0	1811	0	1934	0.707107	0	0.707107	0	structure.filler.filler	$|
object/building/naboo/filler_building_naboo_theed_style_4.iff	0	1811	0	1952	0.707107	0	0.707107	0	structure.filler.filler	$|
object/building/naboo/filler_building_naboo_theed_style_4.iff	0	1811	0	1970	0.707107	0	0.707107	0	structure.filler.filler	$|
object/building/naboo/thm_nboo_block_bldg_32x16_style_02.iff	0	1845	0	1985	0.707109	0	-0.707104	0	structure.filler.filler	$|
object/building/naboo/thm_nboo_block_bldg_32x16_style_01.iff	0	1820	0	1990	1	0	0	0	structure.filler.filler	$|
object/building/naboo/ply_nboo_house_m_s02_fp1.iff	0	1995	0	1992	0.707109	0	-0.707104	0		$|
object/building/naboo/ply_nboo_house_m_s02_fp1.iff	0	1995	0	1974	0.707113	0	-0.7071	0		$|
object/building/naboo/ply_nboo_house_m_s02_fp1.iff	0	1995	0	1956	0.707115	0	-0.707098	0		$|
object/building/naboo/ply_nboo_house_m_s02_fp1.iff	0	1995	0	1938	0.707115	0	-0.707098	0		$|
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0	1984	2.91363e-06	1928	0	0	1	0		$|
object/static/structure/naboo/gate_wide_s02.iff	0	1976	-1.2087e-06	1928	0	0	1	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1917	0	1842	0	0	1	0		$|
object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	0	1996	2.59433e-07	1921	0.707109	0	0.707104	0		$|
object/static/structure/naboo/obelisk_naboo_theed_style_3.iff	0	1977.48	2.13658e-07	1887.64	1	0	0	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1985	-5.2725e-07	1933	1	0	0	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1985	-5.25349e-07	1943	1	0	0	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1985	0	1961	1	0	0	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1985	0	1951	1	0	0	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1985	1.31762e-06	1979	1	0	0	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1985	1.31762e-06	1969	1	0	0	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1985	0	1997	1	0	0	0		$|
object/static/structure/naboo/planter_naboo_theed_style_1.iff	0	1985	0	1987	1	0	0	0		$|
object/static/structure/general/all_foodcart_s01.iff	0	1909	-1.01263e-06	1826	0.884675	0	-0.466209	0		$|
object/static/structure/general/distant_ship_controller_general.iff	0	1906.81	0	1822.94	1	0	0	0		$|
object/static/structure/general/droid_21bmedical_powerdown.iff	0	1910.2	-3.25897e-08	1823.72	-0.63715	0	0.77074	0		$|
object/static/structure/general/droid_4lom_powerdown.iff	0	1910.14	-5.26752e-08	1822.84	0.816773	0	-0.576959	0		$|
object/static/structure/general/droid_r2_powerdown.iff	0	1909.94	3.32708e-08	1821.98	0.841901	0	-0.539632	0		$|
object/static/structure/general/droid_r2_head.iff	0	1909.72	-1.66418e-08	1823.33	0.296281	0	0.955101	0		$|
object/static/structure/general/ins_shield_generator.iff	0	1962	4.26081e-07	1812	1	0	0	0		$|
object/static/structure/general/prp_junk_s8.iff	0	1910	0	1821	0.466913	0	0.884304	0		$|
object/static/structure/general/prp_junk_s6.iff	0	1909	0	1819	0.930507	0	0.366273	0		$|
object/static/structure/naboo/bridge_stairs_s01.iff	0	1877.72	7	1910.97	0	0	1	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1880.72	9.53674e-07	1910.97	0	0	1	0		$|
object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1885.72	3.20475e-06	1910.97	0	0	1	0		$|
object/static/structure/naboo/bridge_stairs_s03.iff	0	1889.72	4.68309e-07	1910.97	0	0	1	0		$|
object/building/kashyyyk/wall_modular_restraining_wall_8m.iff	0	1996	-9.53674e-07	1806	0.707107	0	0.707106	0		$|
object/building/kashyyyk/wall_modular_restraining_wall_8m.iff	0	1996	5.43571e-09	1814	0.707107	0	0.707106	0		$|
object/building/kashyyyk/wall_modular_restraining_wall_8m.iff	0	1996	0	1838	0.707107	0	0.707106	0		$|
object/building/kashyyyk/wall_modular_restraining_wall_8m.iff	0	1976	9.53674e-07	1850	1	0	0	0		$|
