shared_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	radius	portal_layout_crc
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1958.7	-6.66511e-08	1779.68	1	0	0	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1963.7	-1.11667e-07	1779.68	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1963.7	2.46893e-07	1770.68	1	0	0	0	128	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1963.7	-6.66511e-08	1774.68	0.707114	0	-0.707099	0	200	0
object/static/creature/shared_dantooine_picket.iff	0	1958	2.04801e-08	1776	0.71791	0	-0.696136	0	200	0
object/static/item/shared_item_hoth_generator_01.iff	0	2290	94.1177	1856	1	0	0	0	32	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1958.7	2.5071e-07	1798.68	1	0	0	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1958.7	2.5071e-07	1807.68	1	0	0	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1963.7	2.5071e-07	1802.68	0.707116	0	-0.707097	0	200	0
object/static/item/shared_item_mockup_bank_terminal.iff	0	1951.7	94.1177	1807.68	0.707116	0	-0.707097	0	32	0
object/static/structure/military/shared_poi_all_force_bandit_fence_8m.iff	0	1953.7	-1.00363e-07	1802.68	0.707116	0	-0.707097	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1953.7	7.16688e-08	1798.68	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1963.7	7.16688e-08	1807.68	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1963.7	7.16688e-08	1798.68	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1953.7	7.16688e-08	1807.68	1	0	0	0	128	0
object/static/item/shared_item_newbie_crate.iff	0	1932	94.1177	1907	0.92388	0	-0.382683	0	32	0
object/static/creature/shared_tatooine_eopie.iff	0	1959.57	8.84468e-08	1804.56	0.796084	0	-0.605186	0	200	0
object/static/structure/tatooine/shared_tent_house_tatooine_style_01.iff	0	1846	-4.76837e-07	1848	1	0	0	0	200	0
object/static/structure/tatooine/shared_tent_house_tatooine_style_01.iff	0	1866	-4.76837e-07	1848	1	0	0	0	200	0
object/static/structure/tatooine/shared_tent_house_tatooine_style_01.iff	0	1856	-4.76837e-07	1848	1	0	0	0	200	0
object/static/installation/shared_mockup_power_generator_photo_bio_style_1.iff	0	1958.7	94.1177	1811.68	1	0	0	0	64	0
object/static/installation/shared_mockup_power_generator_wind_style_1.iff	0	1962.33	100.127	1792.38	1	0	0	0	64	0
object/static/structure/military/shared_military_wall_med_imperial_16_style_01.iff	0	1970	-2.18456e-07	1846	0.707118	0	0.707095	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1970	2.5071e-07	1826	-0.707107	0	0.707107	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_16_style_01.iff	0	1922	-2.18456e-07	1758	1	0	0	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1954	2.5071e-07	1854	1	0	0	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1958	0	1854	1	0	0	0	128	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1970	2.5071e-07	1866	0.707117	0	-0.707096	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1970	2.5071e-07	1874	0.707117	0	-0.707096	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1966	2.5071e-07	1878	-3.49819e-06	0	1	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1970	0	1878	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1958	7.16688e-08	1862	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1940	0	1854	1	0	0	0	128	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1940	2.5071e-07	1858	1	0	0	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1940	7.16688e-08	1862	1	0	0	0	128	0
object/static/structure/military/shared_military_wall_med_imperial_16_style_01.iff	0	1948	-2.18456e-07	1878	1	0	0	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1940	7.16688e-08	1878	1	0	0	0	128	0
object/static/structure/military/shared_military_wall_med_imperial_style_01.iff	0	1960	2.5071e-07	1878	-6.06915e-06	0	1	0	200	0
object/tangible/terminal/shared_terminal_character_builder.iff	0	1896.56	94.1177	1913.28	0.62161	0	0.783327	0	50	0
object/static/structure/military/shared_military_rebel_clone_tent_large.iff	0	1951.94	94.1177	1859.06	1	0	0	0	64	0
object/static/structure/military/shared_poi_all_force_bandit_fence_16m.iff	0	1940	-0.391098	1870	0.707108	0	0.707106	0	128	0
object/static/structure/general/shared_gravestone_generic_style_01.iff	0	1924.32	7.68806e-10	1854.67	1	0	0	0	200	0
object/static/structure/general/shared_gravestone_generic_style_02.iff	0	1922.32	1.32917e-08	1854.67	1	0	0	0	200	0
object/static/structure/general/shared_gravestone_generic_style_04.iff	0	1920.32	1.41404e-08	1854.67	1	0	0	0	200	0
object/static/structure/general/shared_gravestone_generic_style_03.iff	0	1920.32	4.95351e-09	1854.67	1	0	0	0	200	0
object/static/structure/general/shared_gravestone_generic_style_04.iff	0	1918.32	1.41404e-08	1854.67	1	0	0	0	200	0
object/static/terrain/all/shared_poi_all_lair_garbage_small.iff	0	1947.24	-2.47924e-09	1881.35	0.870293	0	-0.492535	0	128	0
object/static/creature/shared_dantooine_picket.iff	0	1958.48	-6.08722e-08	1773.44	0.816772	0	-0.57696	0	200	0
object/static/structure/general/shared_small_map_with_x.iff	0	1967.62	95.4555	1836.67	1	0	0	0	32	0
object/static/terrain/all/shared_poi_all_lair_garbage_large.iff	0	1898	-4.41476e-09	1810	0	0	1	0	128	0
object/static/terrain/all/shared_poi_all_lair_garbage_large.iff	0	1896	-5.72302e-08	1812	-0.707106	0	0.707108	0	128	0
object/static/terrain/all/shared_poi_all_lair_garbage_large.iff	0	1898	-1.11368e-07	1812	0.382683	0	0.92388	0	128	0
object/static/terrain/all/shared_poi_all_lair_garbage_large.iff	0	1898	9.9894e-08	1810	0	0	1	0	128	0
object/static/item/shared_item_bread_loaf.iff	0	1890.76	94.1177	1820.27	0	0	1	0	32	0
object/static/item/shared_item_brain_01.iff	0	1895.11	94.1177	1810.1	1	0	0	0	32	0
object/static/item/shared_lair_wooden_tent.iff	0	1898	-1.26603e-07	1810	0	0	1	0	128	0
object/static/particle/shared_particle_smoke.iff	0	1891.82	94.1177	1814.22	0	0	1	0	64	0
object/static/structure/general/shared_campfire_fresh.iff	0	1898	3.33927e-08	1812	0	0	1	0	200	0
object/static/structure/general/shared_skeleton_bith_head.iff	0	1935.22	94.1177	1820.86	1	0	0	0	64	0
object/static/structure/general/shared_skeleton_human_head.iff	0	1931.68	94.1177	1821.67	1	0	0	0	64	0
object/static/structure/general/shared_small_map_with_x.iff	0	1912.47	94.9882	1837.31	1	0	0	0	32	0
object/static/structure/general/shared_skeleton_ithorian_headandbody.iff	0	1913.4	94.1177	1850.87	0.882333	0	0.470626	0	64	0
object/static/structure/general/shared_web_01.iff	0	1913.29	-2.51032e-08	1851.14	1	0	0	0	200	0
object/static/structure/general/shared_tankfarm_s01.iff	0	1958	-1.4005e-07	1762	1	0	0	0	200	0
object/static/structure/general/shared_prp_junk_s7.iff	0	1908	2.17586e-07	1800	0.841901	0	0.539632	0	200	0
object/static/structure/general/shared_prp_junk_s8.iff	0	1904	-3.42672e-08	1800	1	0	0	0	200	0
object/static/structure/general/shared_prp_junk_s6.iff	0	1900	-0.0275227	1800	-0.547179	-0.37747	-0.4367	0.60614	200	0
object/static/structure/general/shared_prp_junk_s1.iff	0	1910	-4.15624e-08	1798	0.919102	0	0.394019	0	200	0
object/static/structure/general/shared_poi_powerdroidbody.iff	0	1925.34	94.1177	1791.12	0.908966	0	0.416871	0	64	0
object/static/structure/general/shared_poi_powerdroidleg.iff	0	1925.27	94.1177	1790.49	0.652437	0	0.757842	0	64	0
object/static/structure/general/shared_old_safe.iff	0	1923.74	94.1177	1791.54	1	0	0	0	32	0
object/static/creature/shared_tatooine_eopie.iff	0	1958.57	8.84468e-08	1801.3	0.955337	0	-0.29552	0	200	0
object/tangible/furniture/tatooine/shared_uber_orbital_cannon.iff	0	1922	92.9412	1650	0.707107	0	0.707107	0	50	0
object/tangible/furniture/tatooine/shared_uber_orbital_cannon.iff	0	1886.16	92.9412	1649.59	0.707107	0	0.707107	0	50	0
object/tangible/furniture/tatooine/shared_uber_orbital_cannon.iff	0	1956	92.9412	1650	0.707106	0	0.707107	0	50	0
object/static/worldbuilding/camping/shared_eqp_camping_pavilion_s1.iff	0	1920.14	94.1177	1935.77	1	0	0	0	32	0
object/building/corellia/shared_filler_slum_16x16_s01.iff	0	1848	0	1822	-0.707106	0	0.707107	0	512	0
object/building/corellia/shared_filler_slum_16x16_s01.iff	0	1864	0	1822	0.707109	0	-0.707105	0	512	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1854	-1e-06	1854	1	0	0	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1866	-9.53674e-07	1758	1	0	0	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1838	0	1854	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1850	-1e-06	1758	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1838	0	1758	1	0	0	0	128	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1838	0	1742	0.707123	0	-0.70709	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1850	0	1742	0.707125	0	-0.707088	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1866	1e-06	1726	1	0	0	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1850	0	1726	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1838	0	1726	1	0	0	0	128	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1882	0	1710	0.707107	0	0.707107	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1838	0	1710	0.707109	0	0.707104	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1866	-1e-06	1694	1	0	0	0	200	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1854	0.25	1694	1	0	0	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1838	0	1694	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1882	0	1694	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1882	0	1726	1	0	0	0	128	0
object/building/corellia/shared_filler_slum_16x32_s01.iff	0	1906	0	1766	0.707108	0	0.707106	0	512	0
object/static/structure/military/shared_poi_all_force_bandit_fence_16m.iff	0	1958	0	1870	0.707107	0	0.707107	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1958	0	1878	1	0	0	0	128	0
object/static/structure/tatooine/shared_tent_house_tatooine_style_01.iff	0	1866	0	1834	0	0	1	0	200	0
object/static/structure/tatooine/shared_tent_house_tatooine_style_01.iff	0	1846	0	1834	0	0	1	0	200	0
object/static/structure/tatooine/shared_tent_house_tatooine_style_01.iff	0	1856	0	1834	0	0	1	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1838	-1e-06	1828	1	0	0	0	128	0
object/static/structure/military/shared_military_wall_med_imperial_32_style_01.iff	0	1854	-1e-06	1828	1	0	0	0	200	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1872	-9.53674e-07	1854	1	0	0	0	128	0
object/static/structure/military/shared_military_column_strong_imperial_style_01.iff	0	1870	0	1828	1	0	0	0	128	0
object/building/general/shared_bunker_imperial_deep_chasm.iff	0	1870	-1e-06	1710	-0.707106	0	0.707107	0	512	955678271
object/cell/shared_cell.iff	1	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	2	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	3	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	4	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	5	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	6	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	7	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	8	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	9	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	10	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	11	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	12	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	13	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	14	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	15	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	16	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	17	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	18	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	19	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	20	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	21	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	22	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	23	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	24	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	25	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	26	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	27	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	28	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	29	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	30	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	31	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	32	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	33	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	34	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	35	0	0	0	1	0	0	0	0	0
object/cell/shared_cell.iff	36	0	0	0	1	0	0	0	0	0
object/building/corellia/shared_filler_historic_24x16_s01.iff	0	1912	0	1846	0.707107	0	-0.707106	0	512	0
object/building/corellia/shared_filler_slum_16x32_s02.iff	0	1854	0	1790	0.707107	0	0.707107	0	512	0
