strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType
s	i	i	i	i	i	i	s	s	s
object/tangible/lair/npc_lair.iff	-1	10	500	25	25			dantooine_bol_pigmy_neutral_small
object/tangible/lair/npc_lair.iff	-1	5	500	15	15			corellia_razor_cat_cub_hunt_neutral_none	
object/tangible/lair/npc_lair.iff	-1	5	500	15	15			corellia_swooper_camp_neutral_small_theater	
object/tangible/lair/npc_lair.iff	-1	5	500	15	15			corellia_gubbur_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	5	500	15	15			corellia_gubbur_lair_neutral_small	
object/tangible/lair/npc_lair.iff	-1	5	500	15	15			corellia_durni_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	5	500	15	15			corellia_durni_warren_neutral_small	
object/tangible/lair/npc_lair.iff	-1	5	500	15	15			corellia_rogue_bageraset_neutral_none	
object/tangible/lair/npc_lair.iff	-1	5	500	25	15			corellia_corellian_butterfly_flight_neutral_none	
object/tangible/lair/npc_lair.iff	-1	5	500	25	15			corellia_scavenger_rat_neutral_small	
object/tangible/lair/npc_lair.iff	-1	5	500	25	15			corellia_scavenger_rat_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	5	500	25	15			corellia_vynock_flight_neutral_none	
object/tangible/lair/npc_lair.iff	-1	5	500	25	15			corellia_vynock_lair_neutral_small	
object/tangible/lair/npc_lair.iff	-1	20	500	20	15			corellia_crazed_durni_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	20	500	20	15			corellia_crazed_durni_warren_neutral_small	
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_gurrcat_hunt_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_gurrcat_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_meatlump_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_paralope_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_paralope_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_vrelt_lair_neutral_small
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_vrelt_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_giant_gubbur_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_giant_gubbur_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	20	500	25	15			corellia_greck_patrol_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_imperial_outpost_imperial_large_theater
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_imperial_outpost_imperial_small_theater
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_imperial_small_base_imperial_small_theater
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_imperial_large_base_imperial_small_theater
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_corporal_patrol_rebel_none
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_ssgt_patrol_rebel_none
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_specops_rebel_none
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_spaceforce_marine_rebel_none
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_spaceforce_pathfinder_rebel_none
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_2nd_lieutenant_squad_rebel_none
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_rebel_sgt_major_camp_rebel_medium_theater
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_rebel_spaceforce_trooper_camp_rebel_medium_theater
object/tangible/lair/npc_lair.iff	-1	20	500	1	15			global_rebel_army_captain_camp_rebel_medium_theater
object/tangible/lair/npc_lair.iff	-1	35	500	25	15			corellia_diseased_vrelt_lair_neutral_boss_01
object/tangible/lair/npc_lair.iff	-1	35	500	25	15			corellia_diseased_vrelt_lair_neutral_boss_02
object/tangible/lair/npc_lair.iff	-1	35	500	25	15			corellia_diseased_vrelt_lair_neutral_boss_03
object/tangible/lair/npc_lair.iff	-1	35	500	25	15			corellia_diseased_vrelt_lair_neutral_boss_04
object/tangible/lair/npc_lair.iff	-1	15	500	15	15			corellia_gubbur_bloated_neutral_none
object/tangible/lair/npc_lair.iff	-1	15	500	15	15			corellia_corellian_butterfly_drone_large_neutral_none
object/tangible/lair/npc_lair.iff	-1	15	500	15	15			corellia_plumed_rasp_howling_large_neutral_none
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_aakuan_sentinal_patrol_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_aakuan_warder_patrol_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_aakuan_steward_camp_neutral_small_theater	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_beldonna_patrol_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_binayre_pirate_camp_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_binayre_smuggler_patrol_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_crazed_roba_lair_neutral_large	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_crazed_roba_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_dalyrake_nest_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_dalyrake_nest_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_devil_gulginaw_flight_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_devil_gulginaw_nest_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_fynock_lair_neutral_small	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_fynock_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_foaming_vynock_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_foaming_vynock_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_giant_dalyrake_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_giant_dalyrake_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_greater_sludge_panther_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_greater_sludge_panther_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_percussive_rasp_flock_neutral_none
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_percussive_rasp_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_roba_lair_neutral_large
object/tangible/lair/npc_lair.iff	-1	40	500	35	25			talus_roba_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_savage_guf_drolg_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_savage_guf_drolg_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_selonian_base_neutral_large_theater
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_selonian_outpost_neutral_large_theater
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_song_rasp_flock_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_song_rasp_lair_neutral_medium
object/tangible/lair/npc_lair.iff	5	20	500	25	25			talus_tortur_lair_neutral_large
object/tangible/lair/npc_lair.iff	5	20	500	25	25			talus_tortur_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_vicious_huf_dun_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_vicious_huf_dun_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_wolf_kima_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_wolf_kima_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_woodland_kima_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_woodland_kima_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_wrix_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_wrix_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_corsec_traitor_base_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_corsec_truthfinder_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_drall_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_drall_patriot_base_neutral_large_theater
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_drall_patriot_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_fed_dub_investigator_patrol_neutral_none
object/tangible/lair/npc_lair.iff	-1	20	500	25	25			talus_fed_dub_patrolman_patrol_neutral_none
object/tangible/lair/npc_lair.iff	-1	6	500	25	25			talus_chunker_goon_camp_neutral_small_theater
object/tangible/lair/npc_lair.iff	-1	10	500	25	25			talus_chunker_bruiser_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	5	500	25	25			talus_fynock_youth_lair_neutral_small
object/tangible/lair/npc_lair.iff	-1	9	500	25	25			talus_guf_drolg_minor_lair_neutral_small
object/tangible/lair/npc_lair.iff	-1	9	500	25	25			talus_liberation_loyalist_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	9	500	25	25			talus_sleemo_vandal_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	7	500	25	25			talus_sleemo_delinquent_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	7	500	25	25			talus_putrid_decay_mite_hatchling_large_neutral_none
object/tangible/lair/npc_lair.iff	-1	7	500	25	25			talus_rasp_flite_large_neutral_none
object/tangible/lair/npc_lair.iff	-1	7	500	25	25			talus_fynock_feared_neutral_none
