server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
object/tangible/microphone/microphone.iff	1	-13.6072	0	-13.5662	0.932327	0	0.361616	0	item.microphone_and_speaker.microphone	microphone_is_active|0|0|$|
object/static/particle/particle_newbie_spotlight.iff	1	-0.382671	13.4499	-0.501101	0.772792	0.209719	-0.3201	-0.506306		$|
object/static/particle/particle_newbie_siren.iff	1	-15.4796	1.1049	-8.60575	1	0	0	0		$|
object/static/particle/pt_water_drop_sound.iff	1	-1.80908	0.543081	-0.0434434	1	0	0	0		$|
object/static/particle/pt_detector.iff	1	-0.200297	2.33553	-0.191551	1	0	0	0		$|
object/tangible/speaker/speaker.iff	1	-19.7632	0	-6.62956	0.646584	0	0.762843	0	item.microphone_and_speaker.speaker	speaker.acceptingSignal|0|0|$|
object/tangible/speaker/speaker.iff	1	-6.56727	0	-19.9165	0.996615	0	0.0822076	0	item.microphone_and_speaker.speaker	speaker.acceptingSignal|0|0|$|
object/mobile/dressed_official.iff	1	-16.8954	-2.57464e-09	-12.2137	0.583443	0	0.812154	0	theme_park.stp.wendle.instrument_player	ai.mood|4|themepark_oola|$|
object/mobile/dressed_official.iff	1	-12.2305	-2.57464e-09	-16.9447	0.995376	0	-0.0960573	0	theme_park.stp.wendle.instrument_player	ai.mood|4|themepark_oola|$|
object/mobile/hologram/twilek_female.iff	1	-13.9808	-2.57464e-09	-13.9561	0.940355	0	0.340196	0	theme_park.stp.wendle.instrument_player	ai.mood|4|themepark_oola|$|
object/mobile/hologram/cle004.iff	1	-14.9865	-2.57464e-09	-11.075	-0.281671	0	0.959511	0	systems.combat.credit_for_kills	$|
object/mobile/incubator_activation_comm_01.iff	1	0.274329	-0.5	-4.96363	-0.0741564	0	0.997247	0	conversation.wendle_bar:theme_park.stp.invuln	stp.npc.name|4|a bartender|$|
object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
object/tangible/sign/all_sign_city_s03.iff	2	-27.821	0.599999	22.135	0.891568	0	-0.452886	0	systems.sign.sign:object.sign:theme_park.stp.stp_sign	stp.sign.name|4|Crafting Hall|$|
object/tangible/sign/all_sign_city_s03.iff	2	-9.39286	0.599999	34.2642	1	0	0	0	systems.sign.sign:object.sign:theme_park.stp.stp_sign	stp.sign.name|4|Combat Hall|$|
object/tangible/sign/player/shop_sign_s03.iff	2	-35.4827	-1.09254	-1.63995	-0.703845	0	0.710353	0	systems.sign.sign:theme_park.stp.stp_sign	stp.sign.name|4|Station Services|$|
object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
object/tangible/sign/all_sign_city_s03.iff	3	-9.42688	0.599999	-34.2661	0.988012	0	0.15438	0	systems.sign.sign:object.sign:theme_park.stp.stp_sign	stp.sign.name|4|Combat Provisions|$|
object/tangible/sign/all_sign_city_s03.iff	3	-27.7202	0.6	-22.1963	0.889293	0	0.457338	0	systems.sign.sign:object.sign:theme_park.stp.stp_sign	stp.sign.name|4|Crafting Provisions|$|
object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
object/tangible/sign/all_sign_city_s02.iff	5	27.6013	0.6	21.9179	-0.382683	0	0.92388	0	systems.sign.sign:object.sign:theme_park.stp.stp_sign	stp.sign.name|4|Hangar Bay Alpha|$|
object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
object/static/vehicle/player_shuttle.iff	6	62.3614	0.899998	34.0549	0.317127	0	0.948383	0		$|
object/tangible/door/echo_base_door_small.iff	6	59.3976	2.47318	37.9219	0.946567	0.0711259	-0.313682	0.0235704	theme_park.stp.hub.shuttle	hub_travel_point|4|default|$|
object/static/vehicle/player_shuttle.iff	6	52.6156	0.900001	27.0591	0.317127	0	0.948383	0		$|
object/tangible/door/echo_base_door_small.iff	6	49.6518	2.47318	30.9262	0.946567	0.071126	-0.313682	0.02357	theme_park.stp.hub.shuttle	hub_travel_point|4|default|$|
object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	7	96.2735	9.66663	20.8556	0	0.890343	0	-0.455291		$|
object/static/structure/corellia/corl_imprv_wall_4x32_s04.iff	7	96.2639	1.76663	20.8745	-0.455291	0	0.890343	0		$|
object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
object/static/vehicle/kash_rodian_shuttle.iff	8	42.6515	0.799999	-41.6956	-0.300673	0	0.953727	0		$|
object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
object/tangible/ground_spawning/area_spawner.iff	10	-19.1334	0.765382	40.0488	0.997305	0	0.0733703	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|2.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|hub_rebel_recruiter|strSpawnerType|4|area|strSpawns|4|rebel_recruiter|$|
object/tangible/ground_spawning/area_spawner.iff	10	-7.79243	0.767939	43.814	0.851311	0	-0.524662	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|2.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|hub_imperial_recruiter|strSpawnerType|4|area|strSpawns|4|imperial_recruiter|$|
object/cell/cell.iff	11	0	0	0	1	0	0	0	systems.crafting.station_cell	$|
object/tangible/crafting/station/public_clothing_station.iff	11	-48.8123	0.792291	35.4586	-0.307628	0	0.951507	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|10|$|
object/tangible/crafting/station/public_food_station.iff	11	-41.9667	0.792935	39.3057	0.0799147	0	0.996802	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|8644|$|
object/tangible/crafting/station/public_structure_station.iff	11	-34.1084	0.799999	37.8217	-0.307628	0	0.951507	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|1536|$|
object/tangible/crafting/station/public_weapon_station.iff	11	-47.4861	0.627156	21.8436	0.952334	0	0.305058	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|526369|$|
object/tangible/crafting/station/space_station.iff	11	-50.4942	0.795161	27.7667	0.761612	0	0.648033	0	systems.crafting.base_station	crafting.private|0|1|crafting.station|0|1|crafting.type|0|393216|$|
object/tangible/crafting/crafting_components_container.iff	11	-37.5991	0.613309	30.8022	1	0	0	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	11	-41.4545	0.613309	30.3787	-0.652136	0	0.758102	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	11	-39.3602	0.613309	30.4077	0.997189	0	-0.0749297	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	11	-41.4151	0.613309	28.2811	0.0749297	0	0.997189	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	11	-39.3175	0.613309	28.3152	0.758105	0	0.652133	0		$|
object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
object/tangible/npc/junk_dealer_spawner.iff	12	-62.1188	-1.17923	-3.00887	0.707108	0	-0.707105	0	npc.celebrity.celebrity_spawner	spawns|4|junk_dealer|$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	12	-63.025	-1.17923	-2.60857	0.707108	0	-0.707105	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	12	-60.9496	-1.17923	-2.8791	1	0	0	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-61.3949	-1.17923	4.0843	-5.26836e-07	0	1	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-62.0788	-1.19738	-4.06667	-1e-06	0	1	0		$|
object/static/structure/corellia/corl_imprv_column_s04.iff	12	-66.0523	-1.17923	3.81055	-0.707107	0	0.707107	0		$|
object/static/structure/corellia/corl_imprv_column_s04.iff	12	-66.0391	-1.17923	-3.81965	-0.707107	0	0.707107	0		$|
object/static/structure/corellia/corl_imprv_arch_sm_s03.iff	12	-66.4082	2.70662	0.0580352	0.707109	0	0.707104	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-46.1241	-1.19713	-4.06419	-1e-06	0	1	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-45.4218	-1.17923	4.0918	-1e-06	0	1	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-62.1409	6.74047	-4.08059	0	1e-06	0	1		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-61.3843	6.83361	4.10352	0	1e-06	0	1		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-46.1479	6.78426	-4.07658	0	1e-06	0	1		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-45.3889	6.79206	4.09482	0	1e-06	0	1		$|
object/static/structure/corellia/corl_imprv_arch_sm_s03.iff	12	-66.4	4.71815	0.0672555	0	0.707108	0	-0.707105		$|
object/static/structure/naboo/nboo_imprv_lattice_wall_short_s01.iff	12	-66.0871	-0.37273	-1.48611	0.707112	0	-0.707101	0		$|
object/static/structure/naboo/nboo_imprv_lattice_wall_short_s01.iff	12	-66.0869	-0.37273	1.44821	0.707113	0	-0.7071	0		$|
object/static/structure/naboo/nboo_imprv_lattice_wall_short_s01.iff	12	-66.0533	2.6601	-1.40389	0.707115	0	-0.707098	0		$|
object/static/structure/naboo/nboo_imprv_lattice_wall_short_s01.iff	12	-66.0476	2.6601	1.5291	0.707116	0	-0.707097	0		$|
object/static/structure/naboo/nboo_imprv_lattice_wall_short_s01.iff	12	-66.068	5.60982	1.57216	0.707118	0	-0.707095	0		$|
object/static/structure/naboo/nboo_imprv_lattice_wall_short_s01.iff	12	-66.0737	5.60982	-1.36083	0.707117	0	-0.707096	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-68.9424	-1.17924	-0.166982	0.707106	0	0.707107	0		$|
object/static/structure/corellia/corl_imprv_wall_4x16_s04.iff	12	-68.9392	6.79804	-0.163454	0	0.707107	0	0.707106		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	12	-52.9729	-1.17923	-2.77456	1	0	0	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	12	-55.0482	-1.17923	-2.50403	0.707111	0	-0.707102	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	12	-57.4334	-1.6256	2.591	0.707102	0	0.707111	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	12	-59.5087	-1.6256	2.86154	0	0	1	0		$|
object/mobile/jawa.iff	12	-59.0807	-1.17924	2.66786	-0.119264	0	0.992863	0	theme_park.stp.invuln	stp.npc.name|4|Guild Station Vendor|$|
object/mobile/jawa.iff	12	-57.5856	-1.17924	2.69704	0.186195	0	0.982513	0	theme_park.stp.invuln	stp.npc.name|4|Guild Station Mechanic|$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	12	-50.5174	-1.17923	2.52471	0.707102	0	0.707111	0		$|
object/tangible/furniture/modern/bar_piece_curve_s1.iff	12	-52.5927	-1.17923	2.79524	0	0	1	0		$|
object/mobile/kitonak_male.iff	12	-51.4075	-1.17924	2.82009	0.0247279	0	0.999694	0	theme_park.stp.invuln	stp.npc.name|4|Ojozi (a generic item merchant)|$|
object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
object/tangible/furniture/all/frn_all_bed_lg_hue_s2.iff	23	-54.8084	-30.993	19.9992	0.707108	0	-0.707105	0		$|
object/tangible/furniture/all/frn_all_bed_lg_hue_s2.iff	23	-54.8084	-30.993	29.9992	0.707108	0	-0.707106	0		$|
object/tangible/furniture/all/frn_all_bed_lg_hue_s2.iff	23	-54.8084	-30.993	24.9992	-0.707107	0	0.707107	0		$|
object/tangible/furniture/all/frn_all_bed_lg_hue_s2.iff	23	-60	-30.993	20	0.707107	0	0.707107	0		$|
object/tangible/furniture/all/frn_all_bed_lg_hue_s2.iff	23	-60	-30.993	25	0.707107	0	0.707107	0		$|
object/tangible/furniture/all/frn_all_bed_lg_hue_s2.iff	23	-60	-30.993	30	0.707105	0	0.707108	0		$|
object/tangible/storyteller/prop/pr_eqp_bacta_tank_lg.iff	23	-54	-30.993	34	1	0	0	0		storyteller.canBeDestroyable|4|true|$|
object/tangible/storyteller/prop/pr_eqp_bacta_tank_lg.iff	23	-61	-30.993	34	0.382683	0	0.92388	0		storyteller.canBeDestroyable|4|true|$|
object/static/item/item_hoth_toolbox.iff	23	-55.0564	-30.993	32.4033	-0.338946	0	0.940806	0		$|
object/static/item/item_hoth_hand_radio.iff	23	-52.6649	-30.6778	29.1623	0	0	1	0		$|
object/static/item/item_hoth_floor_light.iff	23	-52.8941	-30.993	27.5928	0.707107	0	0.707107	0		$|
object/static/item/item_hoth_floor_light.iff	23	-52.7656	-30.993	22.2647	0.707112	0	0.707101	0		$|
object/cell/cell.iff	24	0	0	0	1	0	0	0		$|
object/tangible/furniture/imperial/table_s1.iff	24	-11.0366	-29.2	48.8716	-0.589466	0	0.807793	0		$|
object/tangible/furniture/imperial/table_s1.iff	24	-11.6934	-29.2	50.9251	-0.589466	0	0.807793	0		$|
object/tangible/furniture/modern/chair_modern_style_01.iff	24	-13.1496	-29.2	50.4683	0.816774	0	0.576958	0		occupied.limit|0|1|$|
object/tangible/furniture/modern/chair_modern_style_01.iff	24	-12.4565	-29.2	48.4715	0.816774	0	0.576958	0		occupied.limit|0|1|$|
object/tangible/furniture/imperial/table_s1.iff	24	-20.5503	-29.2	48.0555	0.807793	0	0.589466	0		$|
object/tangible/furniture/imperial/table_s1.iff	24	-19.8935	-29.2	46.0019	0.807793	0	0.589466	0		$|
object/tangible/furniture/modern/chair_modern_style_01.iff	24	-18.4373	-29.2	46.4588	-0.576958	0	0.816774	0		occupied.limit|0|1|$|
object/tangible/furniture/modern/chair_modern_style_01.iff	24	-19.1304	-29.2	48.4556	-0.576958	0	0.816774	0		occupied.limit|0|1|$|
object/tangible/furniture/terminal/terminal_bank_floor_on_01.iff	24	-17.1265	-29.2	59.0463	0.153987	0	0.988073	0		$|
object/tangible/furniture/terminal/terminal_bank_floor_on_01.iff	24	-20.653	-29.2	57.9505	0.153987	0	0.988073	0		$|
object/tangible/furniture/terminal/terminal_bank_floor_on_02.iff	24	-18.9397	-29.2	58.6545	0.149044	0	0.988831	0		$|
object/static/worldbuilding/terminal/wall_monitorscreen_text_03.iff	24	-8.43585	-27.3103	52.0913	0.155167	0	0.987888	0		$|
object/static/worldbuilding/terminal/wall_monitorscreen_text_03.iff	24	-22.776	-27.3891	44.7582	0.987888	0	-0.155167	0		$|
object/tangible/terminal/terminal_command_console.iff	24	-17.52	-29.2	54.0044	0.987227	0	-0.159318	0		$|
object/tangible/terminal/terminal_command_console.iff	24	-17.156	-29.2	52.9148	0.159318	0	0.987227	0		$|
object/cell/cell.iff	25	0	0	0	1	0	0	0		$|
object/cell/cell.iff	26	0	0	0	1	0	0	0		$|
object/cell/cell.iff	27	0	0	0	1	0	0	0		$|
object/tangible/terminal/terminal_elevator.iff	27	37.8016	-0.452129	1.22191	0.707108	0	0.707105	0	systems.elevator.elevator	$|
object/tangible/terminal/terminal_elevator_up.iff	27	37.7797	-30.3512	1.23059	0.707107	0	0.707107	0	systems.elevator.elevator_up	$|
object/tangible/terminal/terminal_elevator_down.iff	27	37.7773	29.6206	1.23323	0.707107	0	0.707107	0	systems.elevator.elevator_down	$|
object/cell/cell.iff	28	0	0	0	1	0	0	0		$|
object/static/structure/corellia/corl_fountain_brazier_round_s01.iff	28	-11.7546	29.507	0.0378056	0.982004	0	0.188859	0		$|
object/cell/cell.iff	29	0	0	0	1	0	0	0		$|
object/cell/cell.iff	30	0	0	0	1	0	0	0		$|
object/static/structure/corellia/corl_fountain_circle_s01.iff	30	-90.3877	27.8965	0.121285	1	0	0	0		$|
object/cell/cell.iff	31	0	0	0	1	0	0	0		$|
object/static/item/item_star_destroyer_starfield_box.iff	0	7996.28	3.13221	7996.96	1	0	0	0		$|
